White-throated hawk
Short-tailed hawk
Hawaiian hawk
Swainson's hawk
Galapagos hawk
Zone-tailed hawk
Red-tailed hawk
Rufous-tailed hawk
Ferruginous hawk
Rough-legged buzzard
Upland buzzard
Eastern buzzard
Himalayan buzzard
Long-legged buzzard
Cape Verde buzzard
Socotra buzzard
Common buzzard
Forest buzzard
Mountain buzzard
Archer's buzzard
Red-necked buzzard
Madagascar buzzard
Augur buzzard
Jackal buzzard
Black caracara
Red-throated caracara
Carunculated caracara
Mountain caracara
White-throated caracara
Striated caracara
Crested caracara
Yellow-headed caracara
Chimango caracara
Laughing falcon
Barred forest falcon
Plumbeous forest falcon
Lined forest falcon
Cryptic forest falcon
Slaty-backed forest falcon
Collared forest falcon
Buckley's forest falcon
Pygmy falcon
White-rumped falcon
Collared falconet
Black-thighed falconet
White-fronted falconet
Spot-winged falconet
Philippine falconet
pied falconet
Lesser kestrel
Greater kestrel
Common kestrel
Rock kestrel
Malagasy kestrel
Mauritius kestrel
Seychelles kestrel
Spotted kestrel
Nankeen kestrel
American kestrel
Fox kestrel
Grey kestrel
Dickinson's kestrel
Banded kestrel
Red-necked falcon
Red-footed falcon
Amur falcon
Eleonora's falcon
Sooty falcon
Aplomado falcon
Peregrine falcon
Merlin
Bat falcon
Orange-breasted falcon
Eurasian hobby
African hobby
Oriental hobby
Australian hobby
New Zealand falcon
Brown falcon
Grey falcon
Black falcon
Lanner falcon
Laggar falcon
Saker falcon
Gyrfalcon
Prairie falcon
Barbary falcon
Taita falcon
Otidiformes bustards
A tsuru at the Ueno Zoo Tokyo
Otididae bustards
Great bustard
Arabian bustard
Kori bustard
Great Indian bustard
Australian bustard
Houbara bustard
MacQueen's bustard
Ludwig's bustard
Denham's bustard
Heuglin's bustard
Nubian bustard
White-bellied bustard
Blue korhaan
Karoo korhaan
Rüppell's korhaan
Little brown bustard
Savile's bustard
Buff-crested bustard
Red-crested korhaan
Southern black korhaan
Northern black korhaan
Black-bellied bustard
Hartlaub's bustard
Bengal florican
Lesser florican
Little bustard
Mesitornithiformes mesites
Mesitornithidae mesites
Subdesert mesite
White-breasted mesite
Brown mesite
Cariamiformes seriemas
Cariamidae seriemas
Red-legged seriema
Black-legged seriema
Rhynochetidae kagu
Kagu
Lowland kagu
Eurypygidae sunbittern
Sunbittern
Sarothruridae flufftails
Grey-throated rail
Madagascan wood rail
Tsingy wood rail
White-spotted flufftail
Buff-spotted flufftail
Red-chested flufftail
Chestnut-headed flufftail
Streaky-breasted flufftail
Striped flufftail
Madagascan flufftail
White-winged flufftail
Slender-billed flufftail
Heliornithidae finfoots
African finfoot
Masked finfoot
Sungrebe
Nkulengu rail
Swinhoe's rail
Yellow rail
Speckled rail
Ocellated crake
Chestnut forest rail
White-striped forest rail
Forbes's forest rail
Mayr's forest rail
Red-necked crake
Andaman crake
Red-legged crake
Slaty-legged crake
Chestnut-headed crake
Russet-crowned crake
Black-banded crake
Rufous-sided crake
Rusty-flanked crake
Ruddy crake
White-throated crake
Grey-breasted crake
Black rail
Galapagos crake
Red-and-white crake
Rufous-faced crake
Bar-winged rail
Woodford's rail
Weka
Calayan rail
New Caledonian rail
Lord Howe woodhen
Okinawa rail
Barred rail
Pink-legged rail
Tahiti rail
Buff-banded rail
Guam rail
Wake Island rail
Roviana rail
Dieffenbach's rail
Chatham rail
Slaty-breasted rail
Hawkins's rail
Mangrove rail
Clapper rail
Ridgway's rail
King rail
Aztec rail
Plain-flanked rail
Virginia rail
Ecuadorian rail
Bogotá rail
Austral rail
Water rail
Brown-cheeked rail
African rail
Madagascan rail
Brown-banded rail
Lewin's rail
Auckland rail
White-throated rail
Réunion rail
Red rail
Rodrigues rail
African crake
Corn crake
Rouget's rail
Snoring rail
Ascension crake
St. Helena rail
Inaccessible Island rail
Little wood rail
Rufous-necked wood rail
Grey-necked wood rail
Brown wood rail
Giant wood rail
Slaty-breasted wood rail
Red-winged wood rail
Uniform crake
Blue-faced rail
Talaud rail
Bare-eyed rail
Brown crake
Isabelline bush-hen
Plain bush-hen
Pale-vented bush-hen
Talaud bush-hen
White-breasted waterhen
Black crake
Sakalava rail
Saint Helena crake
Black-tailed crake
Little crake
Baillon's crake
Spotted crake
Australian crake
Sora
Dot-winged crake
Ash-throated crake
Ruddy-breasted crake
Band-bellied crake
Spotless crake
Tahiti crake
Kosrae crake
Henderson crake
Hawaiian rail
Laysan rail
Yellow-breasted crake
White-browed crake
Striped crake
Zapata rail
Colombian crake
Paint-billed crake
Spotted rail
Blackish rail
Plumbeous rail
Chestnut rail
Invisible rail
New Guinea flightless rail
Watercock
Western swamphen
African swamphen
Grey-headed swamphen
Black-backed swamphen
Philippine swamphen
Australasian swamphen
Lord Howe swamphen
North Island takahē
South Island takahē
Allen's gallinule
American purple gallinule
Azure gallinule
Samoan woodhen
Makira woodhen
Tristan moorhen
Gough moorhen
Common moorhen
Common gallinule
Dusky moorhen
Lesser moorhen
Spot-flanked gallinule
Black-tailed nativehen
Tasmanian nativehen
Red-knobbed coot
Mascarene coot
Eurasian coot
Hawaiian coot
American coot
Caribbean coot
White-winged coot
Andean coot
Red-gartered coot
Red-fronted coot
Giant coot
Horned coot
Psophiidae trumpeters
Grey-winged trumpeter
Pale-winged trumpeter
Dark-winged trumpeter
Gruidae cranes
Grey crowned crane
Black crowned crane
Siberian crane
Sandhill crane
White-naped crane
Sarus crane
Brolga
Demoiselle crane
Blue crane
Wattled crane
Red-crowned crane
Whooping crane
Common crane
Hooded crane
Black-necked crane
Aramidae limpkin
Limpkin
Turnicidae buttonquail
Common buttonquail
Red-backed buttonquail
Hottentot buttonquail
Black-rumped buttonquail
Yellow-legged buttonquail
Spotted buttonquail
Barred buttonquail
Madagascan buttonquail
Black-breasted buttonquail
Chestnut-backed buttonquail
Buff-breasted buttonquail
Painted buttonquail
Worcester's buttonquail
Sumba buttonquail
Red-chested buttonquail
Little buttonquail
Quail-plover
Eurasian stone-curlew
Indian stone-curlew
Senegal thick-knee
Water thick-knee
Spotted thick-knee
Double-striped thick-knee
Peruvian thick-knee
Bush stone-curlew
Great stone-curlew
Beach stone-curlew
Chionidae sheathbills
Snowy sheathbill
Black-faced sheathbill
Pluvianellidae Magellanic plover
Magellanic plover
Haematopodidae oystercatchers
Magellanic oystercatcher
Blackish oystercatcher
Black oystercatcher
American oystercatcher
Canary Islands oystercatcher
African oystercatcher
Eurasian oystercatcher
South Island oystercatcher
Pied oystercatcher
Variable oystercatcher
Chatham oystercatcher
Sooty oystercatcher
Dromadidae crab-plover
Crab-plover
Ibidorhynchidae ibisbill
Ibisbill
Black-winged stilt
White-headed stilt
Black-necked stilt
White-backed stilt
Black stilt
Banded stilt
Pied avocet
American avocet
Red-necked avocet
Andean avocet
Northern lapwing
Long-toed lapwing
Blacksmith lapwing
Spur-winged lapwing
River lapwing
Black-headed lapwing
Yellow-wattled lapwing
White-crowned lapwing
Senegal lapwing
Black-winged lapwing
Crowned lapwing
African wattled lapwing
Spot-breasted lapwing
Brown-chested lapwing
Grey-headed lapwing
Red-wattled lapwing
Javan lapwing
Banded lapwing
Masked lapwing
Sociable lapwing
White-tailed lapwing
Southern lapwing
Andean lapwing
Red-kneed dotterel
Inland dotterel
Wrybill
European golden plover
Pacific golden plover
American golden plover
Grey plover
New Zealand plover
Common ringed plover
Semipalmated plover
Long-billed plover
Little ringed plover
Wilson's plover
Killdeer
Piping plover
Madagascan plover
Kittlitz's plover
Saint Helena plover
Three-banded plover
Forbes's plover
White-fronted plover
Kentish plover
Snowy plover
Javan plover
Red-capped plover
Malaysian plover
Chestnut-banded plover
Collared plover
Puna plover
Two-banded plover
Double-banded plover
Lesser sand plover
Greater sand plover
Caspian plover
Oriental plover
Eurasian dotterel
Rufous-chested plover
Mountain plover
Hooded dotterel
Shore dotterel
Black-fronted dotterel
Tawny-throated dotterel
Diademed plover
Pied plover
Pluvianidae Egyptian plover
Egyptian plover
Rostratulidae painted-snipes
Greater painted-snipe
Australian painted-snipe
South American painted-snipe
Jacanidae jacanas
Lesser jacana
African jacana
Madagascan jacana
Comb-crested jacana
Pheasant-tailed jacana
Bronze-winged jacana
Northern jacana
Wattled jacana
Pedionomidae plains-wanderer
Plains-wanderer
Thinocoridae seedsnipes
Rufous-bellied seedsnipe
White-bellied seedsnipe
Grey-breasted seedsnipe
Least seedsnipe
Scolopacidae sandpipers
Eurasian woodcock
Amami woodcock
Javan woodcock
New Guinea woodcock
Bukidnon woodcock
Sulawesi woodcock
Moluccan woodcock
American woodcock
Chatham snipe
North Island snipe
South Island snipe
Snares snipe
Subantarctic snipe
Jack snipe
Solitary snipe
Latham's snipe
Wood snipe
Pin-tailed snipe
African snipe
Madagascan snipe
Great snipe
Common snipe
Wilson's snipe
South American snipe
Puna snipe
Noble snipe
Giant snipe
Fuegian snipe
Andean snipe
Imperial snipe
Short-billed dowitcher
Long-billed dowitcher
Asian dowitcher
Black-tailed godwit
Hudsonian godwit
Bar-tailed godwit
Marbled godwit
Little curlew
Eskimo curlew
Bristle-thighed curlew
Slender-billed curlew
Eurasian curlew
Far Eastern curlew
Long-billed curlew
Eurasian whimbrel
Hudsonian whimbrel
Upland sandpiper
Spotted redshank
Common redshank
Marsh sandpiper
Common greenshank
Nordmann's greenshank
Greater yellowlegs
Lesser yellowlegs
Green sandpiper
Solitary sandpiper
Wood sandpiper
Grey-tailed tattler
Wandering tattler
Willet
Terek sandpiper
Common sandpiper
Spotted sandpiper
Tuamotu sandpiper
Kiritimati sandpiper
Tahiti sandpiper
Moorea sandpiper
Ruddy turnstone
Black turnstone
Surfbird
Great knot
Red knot
Sanderling
Semipalmated sandpiper
Western sandpiper
Red-necked stint
Little stint
Temminck's stint
Long-toed stint
Least sandpiper
White-rumped sandpiper
Baird's sandpiper
Pectoral sandpiper
Sharp-tailed sandpiper
Curlew sandpiper
Purple sandpiper
Rock sandpiper
Dunlin
Stilt sandpiper
Spoon-billed sandpiper
Broad-billed sandpiper
Buff-breasted sandpiper
Ruff
Wilson's phalarope
Red-necked phalarope
Red phalarope
Cream-coloured courser
Somali courser
Burchell's courser
Temminck's courser
Indian courser
Double-banded courser
Three-banded courser
Bronze-winged courser
Jerdon's courser
Australian pratincole
Collared pratincole
Oriental pratincole
Black-winged pratincole
Madagascan pratincole
Rock pratincole
Grey pratincole
Small pratincole
Brown noddy
Lesser noddy
Black noddy
Blue noddy
Grey noddy
White tern
Black skimmer
African skimmer
Indian skimmer
Swallow-tailed gull
Black-legged kittiwake
Red-legged kittiwake
Ivory gull
Sabine's gull
Slender-billed gull
Bonaparte's gull
Silver gull
Black-billed gull
Andean gull
Brown-headed gull
Brown-hooded gull
Black-headed gull
Grey-headed gull
Hartlaub's gull
Saunders's gull
Little gull
Ross's gull
Dolphin gull
Lava gull
Laughing gull
Franklin's gull
Grey gull
Relict gull
Audouin's gull
Mediterranean gull
Pallas's gull
White-eyed gull
Sooty gull
Pacific gull
Belcher's gull
Olrog's gull
Black-tailed gull
Heermann's gull
Common gull
Ring-billed gull
California gull
Great black-backed gull
Kelp gull
Glaucous-winged gull
Western gull
Yellow-footed gull
Glaucous gull
Iceland gull
Thayer's gull
European herring gull
American herring gull
Vega gull
Caspian gull
Yellow-legged gull
Armenian gull
Slaty-backed gull
Lesser black-backed gull
Gull-billed tern
Caspian tern
Royal tern
Greater crested tern
Elegant tern
Lesser crested tern
Chinese crested tern
Sandwich tern
Cabot's tern
Little tern
Saunders's tern
Least tern
Yellow-billed tern
Peruvian tern
Fairy tern
Damara tern
Aleutian tern
Spectacled tern
Bridled tern
Sooty tern
River tern
Roseate tern
White-fronted tern
Black-naped tern
South American tern
Common tern
White-cheeked tern
Arctic tern
Antarctic tern
Kerguelen tern
Forster's tern
Snowy-crowned tern
Black-bellied tern
Black-fronted tern
Whiskered tern
White-winged tern
Black tern
Large-billed tern
Inca tern
Stercorariidae skuas
Chilean skua
South polar skua
Brown skua
Great skua
Pomarine skua
Parasitic jaeger
Long-tailed jaeger
Alcidae auks
Little auk
Thick-billed murre
Long-billed murrelet
Common murre
Razorbill
Great auk
Black guillemot
Spectacled guillemot
Pigeon guillemot
Marbled murrelet
Long-billed murrelet
Kittlitz's murrelet
Guadalupe murrelet
Scripps's murrelet
Craveri's murrelet
Ancient murrelet
Japanese murrelet
Cassin's auklet
Parakeet auklet
Least auklet
Whiskered auklet
Crested auklet
Rhinoceros auklet
Atlantic puffin
Horned puffin
Tufted puffin
Scripps's murrelet
Guadalupe murrelet
Craveri's murrelet
Ancient murrelet
Japanese murrelet
Pterocliformes sandgrouse
Pteroclidae sandgrouse
Tibetan sandgrouse
Pallas's sandgrouse
Pin-tailed sandgrouse
Namaqua sandgrouse
Chestnut-bellied sandgrouse
Spotted sandgrouse
Black-bellied sandgrouse
Yellow-throated sandgrouse
Crowned sandgrouse
Black-faced sandgrouse
Madagascan sandgrouse
Lichtenstein's sandgrouse
Painted sandgrouse
Four-banded sandgrouse
Double-banded sandgrouse
Burchell's sandgrouse
Rock dove
Réunion pink pigeon
Mauritian turtle dove
Timor cuckoo-dove
Flores Sea cuckoo-dove
Hill pigeon
Snow pigeon
Speckled pigeon
White-collared pigeon
Stock dove
Yellow-eyed pigeon
Somali pigeon
Common wood pigeon
Trocaz pigeon
Bolle's pigeon
Laurel pigeon
Afep pigeon
African olive pigeon
Cameroon olive pigeon
São Tomé olive pigeon
Comoros olive pigeon
Speckled wood pigeon
White-naped pigeon
Ashy wood pigeon
Nilgiri wood pigeon
Sri Lanka wood pigeon
Pale-capped pigeon
Silvery pigeon
Andaman wood pigeon
Japanese wood pigeon
Bonin wood pigeon
Ryukyu wood pigeon
Metallic pigeon
White-headed pigeon
Yellow-legged pigeon
Eastern bronze-naped pigeon
Western bronze-naped pigeon
Island bronze-naped pigeon
Lemon dove
White-crowned pigeon
Scaly-naped pigeon
Scaled pigeon
Picazuro pigeon
Bare-eyed pigeon
Spot-winged pigeon
Band-tailed pigeon
Chilean pigeon
Ring-tailed pigeon
Pale-vented pigeon
Red-billed pigeon
Maranon pigeon
Plain pigeon
Plumbeous pigeon
Ruddy pigeon
Short-billed pigeon
Dusky pigeon
Malagasy turtle dove
Rodrigues pigeon
Pink pigeon
European turtle dove
Dusky turtle dove
Adamawa turtle dove
Oriental turtle dove
Island collared dove
Eurasian collared dove
African collared dove
White-winged collared dove
Mourning collared dove
Red-eyed dove
Ring-necked dove
Vinaceous dove
Red turtle dove
Spotted dove
Laughing dove
Barred cuckoo-dove
Slender-billed cuckoo-dove
Brown cuckoo-dove
Philippine cuckoo-dove
Ruddy cuckoo-dove
Bar-necked cuckoo-dove
Andaman cuckoo-dove
Bar-tailed cuckoo-dove
Mackinlay's cuckoo-dove
Little cuckoo-dove
Great cuckoo-dove
Pied cuckoo-dove
Crested cuckoo-dove
White-faced dove
Black dove
Emerald-spotted wood dove
Black-billed wood dove
Blue-spotted wood dove
Tambourine dove
Blue-headed wood dove
Namaqua dove
Common emerald dove
Pacific emerald dove
Stephan's emerald dove
New Guinea bronzewing
New Britain bronzewing
Common bronzewing
Brush bronzewing
Flock bronzewing
Crested pigeon
Spinifex pigeon
Squatter pigeon
Partridge pigeon
Thick-billed ground pigeon
Wonga pigeon
Chestnut-quilled rock pigeon
White-quilled rock pigeon
Diamond dove
Zebra dove
Peaceful dove
Barred dove
Bar-shouldered dove
Inca dove
Scaled dove
Common ground dove
Plain-breasted ground dove
Ecuadorian ground dove
Ruddy ground dove
Picui ground dove
Croaking ground dove
Blue-eyed ground dove
Blue ground dove
Purple-winged ground dove
Maroon-chested ground dove
Bare-faced ground dove
Moreno's ground dove
Black-winged ground dove
Golden-spotted ground dove
Long-tailed ground dove
Blue-headed quail-dove
Indigo-crowned quail-dove
Sapphire quail-dove
Crested quail-dove
Ruddy quail-dove
Violaceous quail-dove
Grey-fronted quail-dove
White-fronted quail-dove
Key West quail-dove
Bridled quail-dove
Olive-backed quail-dove
White-tipped dove
Yungas dove
Grey-fronted dove
Grey-headed dove
Pallid dove
Azuero dove
Grenada dove
Caribbean dove
Grey-chested dove
Ochre-bellied dove
Tolima dove
Tuxtla quail-dove
Buff-fronted quail-dove
Purplish-backed quail-dove
White-faced quail-dove
White-throated quail-dove
Lined quail-dove
Chiriqui quail-dove
Russet-crowned quail-dove
Passenger pigeon
Mourning dove
Socorro dove
Eared dove
Zenaida dove
Galápagos dove
White-winged dove
West Peruvian dove
Nicobar pigeon
Spotted green pigeon
Sulawesi ground dove
Cinnamon ground dove
Luzon bleeding-heart
Mindanao bleeding-heart
Mindoro bleeding-heart
Negros bleeding-heart
Sulu bleeding-heart
Wetar ground dove
White-breasted ground dove
White-fronted ground dove
Polynesian ground dove
White-throated ground dove
Tongan ground dove
Santa Cruz ground dove
Tanna ground dove
Thick-billed ground dove
Marquesan ground dove
Bronze ground dove
Palau ground dove
Choiseul pigeon
Pheasant pigeon
Western crowned pigeon
Southern crowned pigeon
Victoria crowned pigeon
Dodo
Rodrigues solitaire
Tooth-billed pigeon
White-eared brown dove
Amethyst brown dove
Tawitawi brown dove
Mindanao brown dove
Cinnamon-headed green pigeon
Little green pigeon
Pink-necked green pigeon
Orange-breasted green pigeon
Sri Lanka green pigeon
Grey-fronted green pigeon
Ashy-headed green pigeon
Andaman green pigeon
Philippine green pigeon
Buru green pigeon
Thick-billed green pigeon
Grey-cheeked green pigeon
Sumba green pigeon
Flores green pigeon
Timor green pigeon
Large green pigeon
Yellow-footed green pigeon
Bruce's green pigeon
Madagascan green pigeon
Comoros green pigeon
African green pigeon
Pemba green pigeon
São Tomé green pigeon
Pin-tailed green pigeon
Sumatran green pigeon
Yellow-vented green pigeon
Wedge-tailed green pigeon
Whistling green pigeon
Banded fruit dove
Black-banded fruit dove
Red-naped fruit dove
Pink-headed fruit dove
Flame-breasted fruit dove
Cream-breasted fruit dove
Yellow-breasted fruit dove
Red-eared fruit dove
Jambu fruit dove
Banggai fruit dove
Oberholser's fruit dove
Sula fruit dove
Black-chinned fruit dove
Scarlet-breasted fruit dove
Wompoo fruit dove
Pink-spotted fruit dove
Ornate fruit dove
Tanna fruit dove
Orange-fronted fruit dove
Wallace's fruit dove
Superb fruit dove
Many-colored fruit dove
Crimson-crowned fruit dove
Palau fruit dove
Lilac-crowned fruit dove
Mariana fruit dove
Rose-crowned fruit dove
Silver-capped fruit dove
Grey-green fruit dove
Makatea fruit dove
Atoll fruit dove
Red-bellied fruit dove
Rapa fruit dove
White-capped fruit dove
Red-moustached fruit dove
Henderson fruit dove
Coroneted fruit dove
Beautiful fruit dove
Blue-capped fruit dove
White-bibbed fruit dove
Yellow-bibbed fruit dove
Claret-breasted fruit dove
White-headed fruit dove
Orange-bellied fruit dove
Knob-billed fruit dove
Grey-headed fruit dove
Carunculated fruit dove
Black-naped fruit dove
Dwarf fruit dove
Negros fruit dove
Orange fruit dove
Golden fruit dove
Whistling fruit dove
Cloven-feathered dove
Mauritius blue pigeon
Madagascan blue pigeon
Comoros blue pigeon
Seychelles blue pigeon
Pink-bellied imperial pigeon
White-bellied imperial pigeon
Mindoro imperial pigeon
Grey-headed imperial pigeon
Spotted imperial pigeon
Green imperial pigeon
Nicobar imperial pigeon
Spectacled imperial pigeon
Seram imperial pigeon
Elegant imperial pigeon
Pacific imperial pigeon
Micronesian imperial pigeon
Polynesian imperial pigeon
Marquesan imperial pigeon
Red-knobbed imperial pigeon
Spice imperial pigeon
Purple-tailed imperial pigeon
Cinnamon-bellied imperial pigeon
Finsch's imperial pigeon
Rufescent imperial pigeon
Island imperial pigeon
Pink-headed imperial pigeon
Christmas imperial pigeon
Grey imperial pigeon
Barking imperial pigeon
Chestnut-bellied imperial pigeon
Vanuatu imperial pigeon
Goliath imperial pigeon
Pinon's imperial pigeon
Black imperial pigeon
Collared imperial pigeon
Zoe's imperial pigeon
Mountain imperial pigeon
Dark-backed imperial pigeon
Timor imperial pigeon
Pied imperial pigeon
Silver-tipped imperial pigeon
Torresian imperial pigeon
Yellowish imperial pigeon
Topknot pigeon
Kererū
Chatham pigeon
Sombre pigeon
Papuan mountain pigeon
Buru mountain pigeon
Seram mountain pigeon
Opisthocomiformes hoatzin
Opisthocomidae hoatzin
Hoatzin
Musophagiformes turacos
Musophagidae turacos
Great blue turaco
Guinea turaco
Livingstone's turaco
Schalow's turaco
Knysna turaco
Black-billed turaco
Fischer's turaco
Yellow-billed turaco
White-crested turaco
Bannerman's turaco
Red-crested turaco
Hartlaub's turaco
White-cheeked turaco
Ruspoli's turaco
Purple-crested turaco
Ruwenzori turaco
Violet turaco
Ross's turaco
Grey go-away-bird
Bare-faced go-away-bird
White-bellied go-away-bird
Western plantain-eater
Eastern plantain-eater
Guira cuckoo
Greater ani
Smooth-billed ani
Groove-billed ani
Striped cuckoo
Pheasant cuckoo
Pavonine cuckoo
Lesser ground cuckoo
Greater roadrunner
Lesser roadrunner
Rufous-vented ground cuckoo
Scaled ground cuckoo
Banded ground cuckoo
Rufous-winged ground cuckoo
Red-billed ground cuckoo
Buff-headed coucal
White-necked coucal
Ivory-billed coucal
Biak coucal
Rufous coucal
Green-billed coucal
Black-faced coucal
Black-hooded coucal
Short-toed coucal
Bay coucal
Gabon coucal
Black-throated coucal
Senegal coucal
Blue-headed coucal
Coppery-tailed coucal
White-browed coucal
Burchell's coucal
Sunda coucal
Greater coucal
Malagasy coucal
Goliath coucal
Black coucal
Philippine coucal
Lesser coucal
Violaceous coucal
Black-billed coucal
Pheasant coucal
Andaman coucal
Bornean ground cuckoo
Sumatran ground cuckoo
Coral-billed ground cuckoo
Delalande's coua
Crested coua
Verreaux's coua
Blue coua
Red-capped coua
Red-fronted coua
Coquerel's coua
Running coua
Giant coua
Red-breasted coua
Raffles's malkoha
Blue malkoha
Green malkoha
Sirkeer malkoha
Red-billed malkoha
Yellow-billed malkoha
Chestnut-breasted malkoha
Blue-faced malkoha
Black-bellied malkoha
Green-billed malkoha
Rough-crested malkoha
Scale-feathered malkoha
Chestnut-winged cuckoo
Great spotted cuckoo
Levaillant's cuckoo
Jacobin cuckoo
Little cuckoo
Dwarf cuckoo
Ash-colored cuckoo
Squirrel cuckoo
Black-bellied cuckoo
Dark-billed cuckoo
Yellow-billed cuckoo
Pearly-breasted cuckoo
Mangrove cuckoo
Cocos cuckoo
Black-billed cuckoo
Grey-capped cuckoo
Chestnut-bellied cuckoo
Bay-breasted cuckoo
Jamaican lizard cuckoo
Great lizard cuckoo
Puerto Rican lizard cuckoo
Hispaniolan lizard cuckoo
Thick-billed cuckoo
Dwarf koel
Asian koel
Black-billed koel
Pacific koel
Pacific long-tailed cuckoo
Channel-billed cuckoo
Asian emerald cuckoo
Violet cuckoo
Diederik cuckoo
Klaas's cuckoo
Yellow-throated cuckoo
African emerald cuckoo
Long-billed cuckoo
Horsfield's bronze cuckoo
Black-eared cuckoo
Rufous-throated bronze cuckoo
Shining bronze cuckoo
White-eared bronze cuckoo
Little bronze cuckoo
Pallid cuckoo
White-crowned cuckoo
Chestnut-breasted cuckoo
Fan-tailed cuckoo
Banded bay cuckoo
Plaintive cuckoo
Grey-bellied cuckoo
Brush cuckoo
Rusty-breasted cuckoo
Moluccan cuckoo
Dusky long-tailed cuckoo
Olive long-tailed cuckoo
Barred long-tailed cuckoo
Philippine drongo-cuckoo
Square-tailed drongo-cuckoo
Fork-tailed drongo-cuckoo
Moluccan drongo-cuckoo
Moustached hawk-cuckoo
Large hawk-cuckoo
Dark hawk-cuckoo
Common hawk-cuckoo
Rufous hawk-cuckoo
Philippine hawk-cuckoo
Malaysian hawk-cuckoo
Hodgson's hawk-cuckoo
Black cuckoo
Red-chested cuckoo
Lesser cuckoo
Sulawesi cuckoo
Indian cuckoo
Madagascan cuckoo
African cuckoo
Himalayan cuckoo
Oriental cuckoo
Sunda cuckoo
Common cuckoo
Saint Helena cuckoo
Strigiformes owls
Tytonidae barn owls
Greater sooty owl
Lesser sooty owl
Minahassa masked owl
Minahassa masked owl
Taliabu masked owl
Moluccan masked owl
Manus masked owl
Golden masked owl
Seram masked owl
Australian masked owl
Sulawesi masked owl
Red owl
Western barn owl
Eastern barn owl
Andaman masked owl
Ashy-faced owl
African grass owl
Eastern grass owl
Congo bay owl
Oriental bay owl
Sri Lanka bay owl
Australian masked owl
Sulawesi masked owl
American barn owl
New Caledonian barn owl
Puerto Rican barn owl
Noel's barn owl
Rivero's barn owl
Cuban barn owl
Hispaniolan barn owl
Bahaman barn owl
Barbuda barn owl
Maltese barn owl
Strigidae typical owls
Giant scops owl
White-fronted scops owl
Reddish scops owl
Serendib scops owl
Sandy scops owl
Sokoke scops owl
Andaman scops owl
Flores scops owl
Mountain scops owl
Rajah scops owl
Javan scops owl
Mentawai scops owl
Indian scops owl
Collared scops owl
Japanese scops owl
Sunda scops owl
Palawan scops owl
Philippine scops owl
Everett's scops owl
Negros scops owl
Wallace's scops owl
Mindanao scops owl
Pallid scops owl
African scops owl
Arabian scops owl
Eurasian scops owl
Oriental scops owl
Socotra scops owl
Moluccan scops owl
Rinjani scops owl
Sula scops owl
Siau scops owl
Mantanani scops owl
Ryūkyū scops owl
Sulawesi scops owl
Sangihe scops owl
Biak scops owl
Seychelles scops owl
Simeulue scops owl
Enggano scops owl
Nicobar scops owl
Pemba scops owl
Karthala scops owl
Anjouan scops owl
Moheli scops owl
Mayotte scops owl
Torotoroka scops owl
Rainforest scops owl
São Tomé scops owl
Réunion owl
Mauritius owl
Rodrigues owl
Flammulated owl
Eastern screech owl
Western screech owl
Balsas screech owl
Pacific screech owl
Whiskered screech owl
Tropical screech owl
West Peruvian screech owl
Koepcke's screech owl
Bare-shanked screech owl
Bearded screech owl
Rufescent screech owl
Colombian screech owl
Cinnamon screech owl
Cloud-forest screech owl
Tawny-bellied screech owl
Middle American screech owl
Vermiculated screech owl
Roraiman screech owl
Napo screech owl
Chocó screech owl
Yungas screech owl
Black-capped screech owl
Long-tufted screech owl
Puerto Rican screech owl
White-throated screech owl
Palau owl
Bare-legged owl
Northern white-faced owl
Southern white-faced owl
Snowy owl
Great horned owl
Lesser horned owl
Eurasian eagle-owl
Indian eagle-owl
Pharaoh eagle-owl
Cape eagle-owl
Spotted eagle-owl
Greyish eagle-owl
Fraser's eagle-owl
Usambara eagle-owl
Spot-bellied eagle-owl
Barred eagle-owl
Shelley's eagle-owl
Verreaux's eagle-owl
Dusky eagle-owl
Akun eagle-owl
Philippine eagle-owl
Blakiston's fish owl
Brown fish owl
Tawny fish owl
Buffy fish owl
Pel's fishing owl
Rufous fishing owl
Vermiculated fishing owl
Spotted wood owl
Mottled wood owl
Brown wood owl
Tawny owl
Himalayan owl
Omani owl
Desert owl
Spotted owl
Barred owl
Cinereous owl
Fulvous owl
Rusty-barred owl
Chaco owl
Rufous-legged owl
Ural owl
Père David's owl
Great grey owl
African wood owl
Mottled owl
Rufous-banded owl
Black-and-white owl
Black-banded owl
Maned owl
Crested owl
Spectacled owl
Tawny-browed owl
Band-bellied owl
Northern hawk-owl
Eurasian pygmy owl
Collared owlet
Pearl-spotted owlet
Northern pygmy owl
Mountain pygmy owl
Baja pygmy owl
Guatemalan pygmy owl
Costa Rican pygmy owl
Andean pygmy owl
Cloud-forest pygmy owl
Yungas pygmy owl
Colima pygmy owl
Tamaulipas pygmy owl
Pernambuco pygmy owl
Central American pygmy owl
Subtropical pygmy owl
Amazonian pygmy owl
East Brazilian pygmy owl
Ferruginous pygmy owl
Pacific pygmy owl
Austral pygmy owl
Cuban pygmy owl
Red-chested owlet
Sjöstedt's barred owlet
Asian barred owlet
Javan owlet
Jungle owlet
Chestnut-backed owlet
African barred owlet
Albertine owlet
Long-whiskered owlet
Elf owl
Little owl
Spotted owlet
Burrowing owl
Forest owlet
Boreal owl
Northern saw-whet owl
Bermuda saw-whet owl
